Type,ID,Name,Subgroup,n,Mean (SE),KW test Padj,Dunn's test Padj (MARD vs MOD),Dunn's test Padj (MARD vs SIDD),Dunn's test Padj (MOD vs SIDD),Dunn's test Padj (MARD vs SIRD),Dunn's test Padj (MOD vs SIRD),Dunn's test Padj (SIDD vs SIRD)
MTB,MP0026,Alpha-N-Phenylacetyl-L-Glutamine,MARD,268,0.01 (0.09),,,,,,,
MTB,MP0026,Alpha-N-Phenylacetyl-L-Glutamine,MOD,140,-0.64 (0.13),,,,,,,
MTB,MP0026,Alpha-N-Phenylacetyl-L-Glutamine,SIRD,80,-0.01 (0.15),,,,,,,
MTB,MP0027,Arachidonic acid,SIDD,242,0.74 (0.05),0.170744177781509,0.0597123404035632,0.881056188445027,0.095362396399268,0.977274940206976,0.257607584894942,1.0
MTB,MP0027,Arachidonic acid,MARD,268,0.75 (0.04),,,,,,,
MTB,MP0027,Arachidonic acid,MOD,140,0.92 (0.06),,,,,,,
MTB,MP0027,Arachidonic acid,SIRD,80,0.76 (0.07),,,,,,,
MTB,MP0028,Azelaic acid,SIDD,242,-3.39 (0.05),0.300078519592167,0.999603546171102,0.957932564319378,0.84535233032493,0.0956824331456167,0.204288405270834,0.139425210591989
MTB,MP0028,Azelaic acid,MARD,268,-3.46 (0.04),,,,,,,
MTB,MP0028,Azelaic acid,MOD,140,-3.47 (0.1),,,,,,,
MTB,MP0028,Azelaic acid,SIRD,80,-3.3 (0.08),,,,,,,
MTB,MP0029,Beta-Alanine,SIDD,242,2.18 (0.06),0.739517537371035,0.83537152155434,0.753418312190143,1.0,1.0,1.0,0.843136944672924
MTB,MP0029,Beta-Alanine,MARD,268,2.08 (0.05),,,,,,,
MTB,MP0029,Beta-Alanine,MOD,140,2 (0.09),,,,,,,
MTB,MP0029,Beta-Alanine,SIRD,80,2.13 (0.07),,,,,,,
MTB,MP0030,Isohyodeoxycholic acid,SIDD,242,-2.82 (0.12),0.226730867573724,0.562363403782864,0.286571187875133,0.519743137299399,0.148308423146447,0.424903128936741,0.561982288996218
MTB,MP0030,Isohyodeoxycholic acid,MARD,268,-3.19 (0.12),,,,,,,
MTB,MP0030,Isohyodeoxycholic acid,MOD,140,-3.07 (0.15),,,,,,,
MTB,MP0030,Isohyodeoxycholic acid,SIRD,80,-2.67 (0.2),,,,,,,
MTB,MP0031,Butyric acid,SIDD,242,-1.53 (0.08),0.601937967555365,1.0,0.628226835735296,0.95255664870515,0.852262455562263,0.821106564934339,0.745617808004365
MTB,MP0031,Butyric acid,MARD,268,-1.32 (0.04),,,,,,,
MTB,MP0031,Butyric acid,MOD,140,-1.4 (0.06),,,,,,,
MTB,MP0031,Butyric acid,SIRD,80,-1.42 (0.12),,,,,,,
MTB,MP0032,Caproic acid,SIDD,242,-2.18 (0.05),0.601937967555365,0.742350038009802,0.881746758276736,0.971083562440314,0.504846604662259,0.474959660253043,0.796613696209811
MTB,MP0032,Caproic acid,MARD,268,-2.25 (0.06),,,,,,,
MTB,MP0032,Caproic acid,MOD,140,-2.21 (0.07),,,,,,,
MTB,MP0032,Caproic acid,SIRD,80,-2.33 (0.07),,,,,,,
MTB,MP0033,Carnitine,SIDD,242,4.7 (0.02),0.0704058593229395,0.0840951021223308,0.136696858880584,0.979775158884632,0.566508269923675,0.075939232177324,0.068526561754627
MTB,MP0033,Carnitine,MARD,268,4.76 (0.02),,,,,,,
MTB,MP0033,Carnitine,MOD,140,4.68 (0.04),,,,,,,
MTB,MP0033,Carnitine,SIRD,80,4.81 (0.04),,,,,,,
MTB,MP0034,Chenodeoxycholic acid,SIDD,242,-1.33 (0.14),0.0161491289943962,0.079778635837369,0.0940766117399003,0.533057181349636,0.0032743354265699,0.162571094893999,0.065427398995791
MTB,MP0034,Chenodeoxycholic acid,MARD,268,-1.63 (0.14),,,,,,,
MTB,MP0034,Chenodeoxycholic acid,MOD,140,-1.17 (0.17),,,,,,,
MTB,MP0034,Chenodeoxycholic acid,SIRD,80,-0.67 (0.22),,,,,,,
MTB,MP0035,Cholic acid,SIDD,242,-3.95 (0.11),0.006500547987757,0.564093534221337,0.672594384067451,0.726705356845192,0.0005005437438603,0.0070501032551599,0.0009691883615099
MTB,MP0035,Cholic acid,MARD,268,-3.95 (0.11),,,,,,,
MTB,MP0035,Cholic acid,MOD,140,-3.93 (0.13),,,,,,,
MTB,MP0035,Cholic acid,SIRD,80,-3.28 (0.2),,,,,,,
MTB,MP0036,cis-Aconitic acid,SIDD,242,6.34 (0.02),0.123000461584442,0.0917300773820733,0.37836875140758,0.245477266382463,0.5483525744591,0.0562787149760734,0.299026319132699
MTB,MP0036,cis-Aconitic acid,MARD,268,6.36 (0.02),,,,,,,
MTB,MP0036,cis-Aconitic acid,MOD,140,6.26 (0.03),,,,,,,
MTB,MP0036,cis-Aconitic acid,SIRD,80,6.39 (0.04),,,,,,,
MTB,MP0037,Citric acid ,SIDD,242,5.99 (0.02),0.0569668482050716,0.0109969531313359,0.484542257943324,0.0762809292165545,0.795735838569789,0.0744736455803268,0.806061872943902
MTB,MP0037,Citric acid ,MARD,268,6.01 (0.02),,,,,,,
MTB,MP0037,Citric acid ,MOD,140,5.89 (0.03),,,,,,,
MTB,MP0037,Citric acid ,SIRD,80,6.01 (0.04),,,,,,,
MTB,MP0038,Citrulline,SIDD,242,4.91 (0.03),8.73371743214707e-08,8.543074028476631e-10,0.316467163578251,2.42966154010832e-07,0.294416210295372,0.0006435696982721,0.611399034166117
MTB,MP0038,Citrulline,MARD,268,4.95 (0.02),,,,,,,
MTB,MP0038,Citrulline,MOD,140,4.67 (0.03),,,,,,,
MTB,MP0038,Citrulline,SIRD,80,4.89 (0.04),,,,,,,
MTB,MP0039,Creatine ,SIDD,242,4.76 (0.04),0.831366284952396,1.0,0.937714570844001,1.0,1.0,0.969106317396342,0.957769163434545
MTB,MP0039,Creatine ,MARD,268,4.79 (0.04),,,,,,,
MTB,MP0039,Creatine ,MOD,140,4.74 (0.05),,,,,,,
MTB,MP0039,Creatine ,SIRD,80,4.72 (0.07),,,,,,,
MTB,MP0040,2-Hydroxyglutaric acid,SIDD,242,-0.44 (0.03),0.860572089218546,1.0,0.933281498708047,0.817492308736104,1.0,1.0,1.0
MTB,MP0040,2-Hydroxyglutaric acid,MARD,268,-0.45 (0.03),,,,,,,
MTB,MP0040,2-Hydroxyglutaric acid,MOD,140,-0.5 (0.05),,,,,,,
MTB,MP0040,2-Hydroxyglutaric acid,SIRD,80,-0.42 (0.07),,,,,,,
MTB,MP0041,D-Fructose,SIDD,242,1.64 (0.04),0.327565421251261,0.674610793406348,0.219169962550369,0.337391211582894,0.782749949444404,0.705480793096996,0.862111720040432
MTB,MP0041,D-Fructose,MARD,268,1.53 (0.04),,,,,,,
MTB,MP0041,D-Fructose,MOD,140,1.5 (0.05),,,,,,,
MTB,MP0041,D-Fructose,SIRD,80,1.56 (0.06),,,,,,,
MTB,MP0042,D-Gluconolactone,SIDD,242,1.98 (0.03),0.0025498615197993,0.0571120522173189,0.0453018132656563,0.0001558153114156,0.490115867013007,0.316646898660844,0.0367706452392757
MTB,MP0042,D-Gluconolactone,MARD,268,1.87 (0.03),,,,,,,
MTB,MP0042,D-Gluconolactone,MOD,140,1.75 (0.04),,,,,,,
MTB,MP0042,D-Gluconolactone,SIRD,80,1.81 (0.05),,,,,,,
MTB,MP0043,D-Glucose ,SIDD,242,13.11 (0.02),7.84037658678788e-11,0.0259334020172662,2.1146755775684397e-12,0.000374287028854,0.795859079101928,0.0537808738145636,4.4106896669559e-07
MTB,MP0043,D-Glucose ,MARD,268,12.89 (0.02),,,,,,,
MTB,MP0043,D-Glucose ,MOD,140,12.97 (0.03),,,,,,,
MTB,MP0043,D-Glucose ,SIRD,80,12.88 (0.04),,,,,,,
MTB,MP0044,D-Maltose/Alpha-Lactose,SIDD,242,-0.62 (0.14),0.0061304815606126,0.0655254005903534,0.272121246730897,0.28581146137898,0.0006475116096641,0.0801720532688276,0.0064217877973909
MTB,MP0044,D-Maltose/Alpha-Lactose,MARD,268,-0.69 (0.12),,,,,,,
MTB,MP0044,D-Maltose/Alpha-Lactose,MOD,140,-0.22 (0.14),,,,,,,
MTB,MP0044,D-Maltose/Alpha-Lactose,SIRD,80,0.12 (0.21),,,,,,,
MTB,MP0045,D-Xylose,SIDD,242,-0.16 (0.04),0.990326123876287,0.963916188593518,1.0,1.0,1.0,1.0,1.0
MTB,MP0045,D-Xylose,MARD,268,-0.17 (0.04),,,,,,,
MTB,MP0045,D-Xylose,MOD,140,-0.15 (0.06),,,,,,,
MTB,MP0045,D-Xylose,SIRD,80,-0.17 (0.07),,,,,,,
MTB,MP0046,D-Xylulose,SIDD,242,0.08 (0.04),0.105483381257513,0.213069354254822,0.18931978931969,0.758128051609988,0.0390157129405432,0.243678518470256,0.305003078989239
MTB,MP0046,D-Xylulose,MARD,268,0 (0.04),,,,,,,
MTB,MP0046,D-Xylulose,MOD,140,0.15 (0.05),,,,,,,
MTB,MP0046,D-Xylulose,SIRD,80,0.21 (0.06),,,,,,,
MTB,MP0047,Decanoic acid,SIDD,242,-0.6 (0.08),0.7042559643883,0.731517135705002,0.835072405591689,1.0,0.889780541499016,0.991926224395905,0.937643884798204
MTB,MP0047,Decanoic acid,MARD,268,-0.51 (0.06),,,,,,,
MTB,MP0047,Decanoic acid,MOD,140,-0.47 (0.09),,,,,,,
MTB,MP0047,Decanoic acid,SIRD,80,-0.58 (0.1),,,,,,,
MTB,MP0048,Decanoylcarnitine C10,SIDD,242,-1.33 (0.06),0.566631864285465,1.0,1.0,0.935391042695532,0.619030707917302,0.312949253402816,0.422089431422684
MTB,MP0048,Decanoylcarnitine C10,MARD,268,-1.35 (0.05),,,,,,,
MTB,MP0048,Decanoylcarnitine C10,MOD,140,-1.34 (0.07),,,,,,,
MTB,MP0048,Decanoylcarnitine C10,SIRD,80,-1.49 (0.07),,,,,,,
MTB,MP0049,Deoxycholic acid,SIDD,242,-2.52 (0.14),0.471343749680578,0.489469109631599,0.902677219065085,0.639962053687408,0.453557086425158,0.428306637084046,0.419884191589496
MTB,MP0049,Deoxycholic acid,MARD,268,-2.6 (0.14),,,,,,,
MTB,MP0049,Deoxycholic acid,MOD,140,-2.92 (0.2),,,,,,,
MTB,MP0049,Deoxycholic acid,SIRD,80,-2.41 (0.27),,,,,,,
MTB,MP0050,Dimethylglycine,SIDD,242,1.95 (0.03),0.0108955293294938,0.117587146842586,0.0922735666371204,0.949359251482471,0.0523489168851273,0.0034322637844807,0.0029827263377168
MTB,MP0050,Dimethylglycine,MARD,268,2 (0.03),,,,,,,
MTB,MP0050,Dimethylglycine,MOD,140,1.92 (0.05),,,,,,,
MTB,MP0050,Dimethylglycine,SIRD,80,2.15 (0.06),,,,,,,
MTB,MP0051,DHA,SIDD,242,0.21 (0.06),0.402469830609538,0.819285899715791,0.417492092617861,0.712245392886645,0.870302401119231,0.66026265513325,0.476482828516336
MTB,MP0051,DHA,MARD,268,0.35 (0.05),,,,,,,
MTB,MP0051,DHA,MOD,140,0.32 (0.07),,,,,,,
MTB,MP0051,DHA,SIRD,80,0.36 (0.07),,,,,,,
MTB,MP0052,DPAn-6,SIDD,242,-2.5 (0.08),0.319530539832992,0.234833135152535,0.904432217232481,0.403992776003984,0.347038693708005,0.98907966513914,0.411807851772526
MTB,MP0052,DPAn-6,MARD,268,-2.41 (0.07),,,,,,,
MTB,MP0052,DPAn-6,MOD,140,-2.25 (0.09),,,,,,,
MTB,MP0052,DPAn-6,SIRD,80,-2.24 (0.11),,,,,,,
MTB,MP0053,DPA,SIDD,242,-0.62 (0.07),0.148719381187318,0.0447680982439683,0.623518640810248,0.154322027305943,0.556825246842735,0.370296352584852,0.869967883308284
MTB,MP0053,DPA,MARD,268,-0.72 (0.07),,,,,,,
MTB,MP0053,DPA,MOD,140,-0.4 (0.07),,,,,,,
MTB,MP0053,DPA,SIRD,80,-0.61 (0.1),,,,,,,
MTB,MP0054,Dodecanoic acid,SIDD,242,-1.6 (0.11),0.28804935484494,0.961622313401169,0.373667954582194,0.217347663419287,0.960208431007622,0.836579779377293,0.243616871303697
MTB,MP0054,Dodecanoic acid,MARD,268,-1.36 (0.08),,,,,,,
MTB,MP0054,Dodecanoic acid,MOD,140,-1.25 (0.09),,,,,,,
MTB,MP0054,Dodecanoic acid,SIRD,80,-1.17 (0.09),,,,,,,
MTB,MP0055,EPA,SIDD,242,-2.3 (0.09),0.601349016428215,0.819532182438275,0.779436851292703,0.750982497208697,0.832679259595456,1.0,0.685587104471102
MTB,MP0055,EPA,MARD,268,-2.18 (0.07),,,,,,,
MTB,MP0055,EPA,MOD,140,-2.13 (0.1),,,,,,,
MTB,MP0055,EPA,SIRD,80,-2.21 (0.14),,,,,,,
MTB,MP0056,Erythronic acid,SIDD,242,1.1 (0.05),0.0824305754015237,0.0179368398597171,0.200034235572947,0.193007248355583,0.689584805738832,0.268089574933395,0.632879758241754
MTB,MP0056,Erythronic acid,MARD,268,1.2 (0.05),,,,,,,
MTB,MP0056,Erythronic acid,MOD,140,0.98 (0.07),,,,,,,
MTB,MP0056,Erythronic acid,SIRD,80,1.16 (0.09),,,,,,,
MTB,MP0057,Fumaric acid,SIDD,242,-0.26 (0.04),0.0067210251799351,0.0029919873269158,0.0389563542962767,0.170536319271424,0.697919222627068,0.0097459366280741,0.0699150624513035
MTB,MP0057,Fumaric acid,MARD,268,-0.15 (0.04),,,,,,,
MTB,MP0057,Fumaric acid,MOD,140,-0.39 (0.06),,,,,,,
MTB,MP0057,Fumaric acid,SIRD,80,-0.15 (0.1),,,,,,,
MTB,MP0058,Gamma-Linolenic acid,SIDD,242,-1.45 (0.1),0.308345797492222,0.304672974256892,0.678729834130984,0.152352789012185,0.965060026216189,0.477247710252229,0.690698356475185
MTB,MP0058,Gamma-Linolenic acid,MARD,268,-1.27 (0.08),,,,,,,
MTB,MP0058,Gamma-Linolenic acid,MOD,140,-1.05 (0.09),,,,,,,
MTB,MP0058,Gamma-Linolenic acid,SIRD,80,-1.18 (0.1),,,,,,,
MTB,MP0059,Glycolithocholic acid-3-sulfate,SIDD,242,-2.79 (0.12),0.369323977541662,0.389502026336416,0.428566404423411,0.551157671300602,0.594631566929902,0.484260824099061,0.318649301406698
MTB,MP0059,Glycolithocholic acid-3-sulfate,MARD,268,-2.65 (0.11),,,,,,,
MTB,MP0059,Glycolithocholic acid-3-sulfate,MOD,140,-2.87 (0.16),,,,,,,
MTB,MP0059,Glycolithocholic acid-3-sulfate,SIRD,80,-2.63 (0.24),,,,,,,
MTB,MP0060,Glutaconic acid,SIDD,242,2.04 (0.09),0.822578565215415,0.961255826258987,1.0,1.0,0.872111902579357,0.709260180303254,1.0
MTB,MP0060,Glutaconic acid,MARD,268,2.07 (0.08),,,,,,,
MTB,MP0060,Glutaconic acid,MOD,140,2.11 (0.12),,,,,,,
MTB,MP0060,Glutaconic acid,SIRD,80,2.23 (0.1),,,,,,,
MTB,MP0061,Glutaric acid,SIDD,242,-1.78 (0.07),0.393286287909435,0.51261819882871,0.339624934056157,0.804753786511492,0.768992321053228,0.806092829899229,1.0
MTB,MP0061,Glutaric acid,MARD,268,-1.53 (0.04),,,,,,,
MTB,MP0061,Glutaric acid,MOD,140,-1.55 (0.04),,,,,,,
MTB,MP0061,Glutaric acid,SIRD,80,-1.67 (0.11),,,,,,,
MTB,MP0062,Glutarylcarnitine,SIDD,242,-3.37 (0.04),0.402469830609538,0.423917117844015,0.549953348582657,0.587767739124999,0.54094331000273,0.655626547826049,0.584440849609078
MTB,MP0062,Glutarylcarnitine,MARD,268,-3.33 (0.03),,,,,,,
MTB,MP0062,Glutarylcarnitine,MOD,140,-3.38 (0.04),,,,,,,
MTB,MP0062,Glutarylcarnitine,SIRD,80,-3.44 (0.06),,,,,,,
MTB,MP0063,Glyceric acid,SIDD,242,1.74 (0.04),0.822702475801535,1.0,0.974499432874463,1.0,1.0,0.786706289778533,0.852074706966109
MTB,MP0063,Glyceric acid,MARD,268,1.73 (0.04),,,,,,,
MTB,MP0063,Glyceric acid,MOD,140,1.75 (0.06),,,,,,,
MTB,MP0063,Glyceric acid,SIRD,80,1.83 (0.06),,,,,,,
MTB,MP0064,Glycine ,SIDD,242,7.67 (0.03),0.0036893645459465,0.0094150256321172,0.286728722083901,0.0006156570801687,0.144944629575718,0.491756189408674,0.0284908423388459
MTB,MP0064,Glycine ,MARD,268,7.63 (0.02),,,,,,,
MTB,MP0064,Glycine ,MOD,140,7.49 (0.03),,,,,,,
MTB,MP0064,Glycine ,SIRD,80,7.53 (0.04),,,,,,,
MTB,MP0065,Glycochenodeoxycholic acid,SIDD,242,0.07 (0.1),0.226730867573724,0.358479646698018,0.434814841781597,0.692337855785713,0.105018771193395,0.398506612147243,0.255850544529441
MTB,MP0065,Glycochenodeoxycholic acid,MARD,268,-0.08 (0.1),,,,,,,
MTB,MP0065,Glycochenodeoxycholic acid,MOD,140,0.12 (0.12),,,,,,,
MTB,MP0065,Glycochenodeoxycholic acid,SIRD,80,0.46 (0.16),,,,,,,
MTB,MP0066,Glycocholic acid,SIDD,242,-2.57 (0.09),0.0001304822758636,0.0165348188169799,0.325768189622777,0.0914899153298483,1.00733684901504e-05,0.0254077313582852,0.0001504520781768
MTB,MP0066,Glycocholic acid,MARD,268,-2.63 (0.09),,,,,,,
MTB,MP0066,Glycocholic acid,MOD,140,-2.38 (0.11),,,,,,,
MTB,MP0066,Glycocholic acid,SIRD,80,-1.87 (0.15),,,,,,,
MTB,MP0067,Glycodeoxycholic acid,SIDD,242,-2.88 (0.12),0.260334756477812,0.213669373878256,0.396460354596783,0.440826285892232,0.453461498038841,0.195352465860655,0.27408501808497
MTB,MP0067,Glycodeoxycholic acid,MARD,268,-2.73 (0.11),,,,,,,
MTB,MP0067,Glycodeoxycholic acid,MOD,140,-3.02 (0.15),,,,,,,
MTB,MP0067,Glycodeoxycholic acid,SIRD,80,-2.69 (0.25),,,,,,,
MTB,MP0068,Glycoursodeoxycholic acid,SIDD,242,-2.45 (0.1),0.327565421251261,0.93395052542212,0.540780468624999,0.403429303445557,0.292356709523736,0.250171259315918,0.944349590342681
MTB,MP0068,Glycoursodeoxycholic acid,MARD,268,-2.62 (0.09),,,,,,,
MTB,MP0068,Glycoursodeoxycholic acid,MOD,140,-2.66 (0.11),,,,,,,
MTB,MP0068,Glycoursodeoxycholic acid,SIRD,80,-2.38 (0.15),,,,,,,
MTB,MP0069,Glycylproline,SIDD,242,-3.12 (0.06),0.921278940629818,0.810392685831207,1.0,1.0,1.0,1.0,0.958516697915925
MTB,MP0069,Glycylproline,MARD,268,-3.14 (0.05),,,,,,,
MTB,MP0069,Glycylproline,MOD,140,-3.09 (0.06),,,,,,,
MTB,MP0069,Glycylproline,SIRD,80,-3.01 (0.05),,,,,,,
MTB,MP0070,Guanidoacetic acid,SIDD,242,1.46 (0.04),0.40136995931722,0.637017811866735,0.521683109212533,0.482367108909561,0.468488568250836,0.684577355468354,0.459122993937575
MTB,MP0070,Guanidoacetic acid,MARD,268,1.4 (0.04),,,,,,,
MTB,MP0070,Guanidoacetic acid,MOD,140,1.37 (0.05),,,,,,,
MTB,MP0070,Guanidoacetic acid,SIRD,80,1.33 (0.07),,,,,,,
MTB,MP0071,Heptanoic acid,SIDD,242,-1.7 (0.08),0.817073471404546,1.0,1.0,0.96284472377711,1.0,0.67250969977679,0.942311412848105
MTB,MP0071,Heptanoic acid,MARD,268,-1.71 (0.07),,,,,,,
MTB,MP0071,Heptanoic acid,MOD,140,-1.87 (0.12),,,,,,,
MTB,MP0071,Heptanoic acid,SIRD,80,-1.55 (0.15),,,,,,,
MTB,MP0072,Hexanylcarnitine,SIDD,242,-3.3 (0.05),0.555784321209551,0.829148650177486,0.591070130199252,0.852954463119633,0.672191845034182,0.648925899364288,0.890467023656858
MTB,MP0072,Hexanylcarnitine,MARD,268,-3.24 (0.05),,,,,,,
MTB,MP0072,Hexanylcarnitine,MOD,140,-3.2 (0.07),,,,,,,
MTB,MP0072,Hexanylcarnitine,SIRD,80,-3.31 (0.07),,,,,,,
MTB,MP0073,Hippuric acid,SIDD,242,0.1 (0.12),0.0230425214274254,0.0026698557375104,0.401121307484993,0.0246881187339307,0.389320171880441,0.224537578858297,0.652797181527844
MTB,MP0073,Hippuric acid,MARD,268,0.22 (0.11),,,,,,,
MTB,MP0073,Hippuric acid,MOD,140,-0.39 (0.16),,,,,,,
MTB,MP0073,Hippuric acid,SIRD,80,0.03 (0.18),,,,,,,
MTB,MP0074,Homovanillic acid,SIDD,242,-0.42 (0.03),0.0001036728217129,0.458961823183933,0.0018561348240245,0.039649563484816,0.0171699428247271,0.008751944148625,7.33567670607664e-06
MTB,MP0074,Homovanillic acid,MARD,268,-0.29 (0.04),,,,,,,
MTB,MP0074,Homovanillic acid,MOD,140,-0.32 (0.05),,,,,,,
MTB,MP0074,Homovanillic acid,SIRD,80,-0.14 (0.06),,,,,,,
MTB,MP0075,Hydrocinnamic acid,SIDD,242,-1.33 (0.1),0.0466456890950073,0.031454499342315,0.459679550967803,0.010453739869614,0.506341159755012,0.360397389132357,0.386040050601709
MTB,MP0075,Hydrocinnamic acid,MARD,268,-1.43 (0.11),,,,,,,
MTB,MP0075,Hydrocinnamic acid,MOD,140,-1.88 (0.14),,,,,,,
MTB,MP0075,Hydrocinnamic acid,SIRD,80,-1.53 (0.12),,,,,,,
MTB,MP0076,Hydroxyphenyllactic acid,SIDD,242,-0.78 (0.05),9.25522051121096e-06,0.368034672914711,0.0098844620374981,0.0039954632981587,0.0005296699361113,0.0092316124749474,2.01453194885562e-07
MTB,MP0076,Hydroxyphenyllactic acid,MARD,268,-0.64 (0.06),,,,,,,
MTB,MP0076,Hydroxyphenyllactic acid,MOD,140,-0.59 (0.08),,,,,,,
MTB,MP0076,Hydroxyphenyllactic acid,SIRD,80,-0.23 (0.07),,,,,,,
MTB,MP0077,Hydroxypropionic acid,SIDD,242,4.93 (0.04),0.0083311035624182,0.0026443000065198,0.869083010247656,0.0039865122142984,0.110974176942227,0.474116361335866,0.120656211376111
MTB,MP0077,Hydroxypropionic acid,MARD,268,4.92 (0.04),,,,,,,
MTB,MP0077,Hydroxypropionic acid,MOD,140,5.17 (0.05),,,,,,,
MTB,MP0077,Hydroxypropionic acid,SIRD,80,5.06 (0.05),,,,,,,
MTB,MP0078,Indoleacetic acid,SIDD,242,0.54 (0.05),0.438479608499351,0.427656841388271,0.800651004204414,0.43801159141823,0.527531972784098,0.4372954413456,0.523058453087424
MTB,MP0078,Indoleacetic acid,MARD,268,0.57 (0.04),,,,,,,
MTB,MP0078,Indoleacetic acid,MOD,140,0.45 (0.07),,,,,,,
MTB,MP0078,Indoleacetic acid,SIRD,80,0.62 (0.07),,,,,,,
MTB,MP0079,Isocaproic acid,SIDD,242,-2.24 (0.02),0.34527245407716,0.651734498329569,0.216917246958633,0.708694237540099,0.855927586857655,0.687303202708041,0.757291728473471
MTB,MP0079,Isocaproic acid,MARD,268,-2.29 (0.02),,,,,,,
MTB,MP0079,Isocaproic acid,MOD,140,-2.23 (0.03),,,,,,,
MTB,MP0079,Isocaproic acid,SIRD,80,-2.25 (0.05),,,,,,,
MTB,MP0080,Isocitric acid,SIDD,242,1.61 (0.03),5.62762615969625e-07,0.519677076646317,0.0678618873265622,0.0391549049155552,1.74429278612412e-06,9.66423163774012e-05,2.497996487734e-09
MTB,MP0080,Isocitric acid,MARD,268,1.68 (0.03),,,,,,,
MTB,MP0080,Isocitric acid,MOD,140,1.7 (0.04),,,,,,,
MTB,MP0080,Isocitric acid,SIRD,80,2.01 (0.05),,,,,,,
MTB,MP0081,Isovaleric acid,SIDD,242,-0.58 (0.04),0.995589679622004,1.0,1.0,1.0,1.0,0.978815006279577,1.0
MTB,MP0081,Isovaleric acid,MARD,268,-0.61 (0.04),,,,,,,
MTB,MP0081,Isovaleric acid,MOD,140,-0.57 (0.06),,,,,,,
MTB,MP0081,Isovaleric acid,SIRD,80,-0.71 (0.1),,,,,,,
MTB,MP0082,Ketoleucine,SIDD,242,5.75 (0.03),2.37857534461667e-05,2.10330727799345e-07,0.0303240929405076,0.0021189736238187,0.0695318617003115,0.0260328191104618,0.838889187339687
MTB,MP0082,Ketoleucine,MARD,268,5.66 (0.02),,,,,,,
MTB,MP0082,Ketoleucine,MOD,140,5.88 (0.04),,,,,,,
MTB,MP0082,Ketoleucine,SIRD,80,5.79 (0.04),,,,,,,
MTB,MP0083,L-Alanine ,SIDD,242,8.65 (0.03),0.118338705988299,0.425765797193194,0.532592802416115,0.679601067261501,0.0313729648323023,0.163324796555574,0.076804884508406
MTB,MP0083,L-Alanine ,MARD,268,8.63 (0.03),,,,,,,
MTB,MP0083,L-Alanine ,MOD,140,8.69 (0.04),,,,,,,
MTB,MP0083,L-Alanine ,SIRD,80,8.78 (0.05),,,,,,,
MTB,MP0084,L-Alpha-Aminobutyric acid,SIDD,242,2.54 (0.03),0.213011762265172,0.234527151048524,0.40688171694393,0.459371904812858,0.32091200229928,0.130339781893699,0.178256676754154
MTB,MP0084,L-Alpha-Aminobutyric acid,MARD,268,2.5 (0.02),,,,,,,
MTB,MP0084,L-Alpha-Aminobutyric acid,MOD,140,2.58 (0.03),,,,,,,
MTB,MP0084,L-Alpha-Aminobutyric acid,SIRD,80,2.45 (0.04),,,,,,,
MTB,MP0085,L-Asparagine,SIDD,242,5.29 (0.03),0.0169480799603179,0.002229883541965,0.423140056658585,0.0196248348827371,0.225323483186169,0.34152724322261,0.353424514733317
MTB,MP0085,L-Asparagine,MARD,268,5.32 (0.02),,,,,,,
MTB,MP0085,L-Asparagine,MOD,140,5.17 (0.04),,,,,,,
MTB,MP0085,L-Asparagine,SIRD,80,5.26 (0.04),,,,,,,
MTB,MP0086,L-Aspartic acid,SIDD,242,2.35 (0.04),0.0010362831376628,0.0024783381341841,0.997761876034308,0.0022544196077246,0.00625004779991,0.676180387599059,0.0035709221158165
MTB,MP0086,L-Aspartic acid,MARD,268,2.34 (0.03),,,,,,,
MTB,MP0086,L-Aspartic acid,MOD,140,2.55 (0.05),,,,,,,
MTB,MP0086,L-Aspartic acid,SIRD,80,2.58 (0.06),,,,,,,
MTB,MP0087,L-Glutamic acid ,SIDD,242,4.33 (0.03),4.58234649329357e-05,0.0053854376487393,0.593042592477517,0.0018916875162802,7.63422642592193e-05,0.116055164731817,3.58600262501421e-05
MTB,MP0087,L-Glutamic acid ,MARD,268,4.37 (0.03),,,,,,,
MTB,MP0087,L-Glutamic acid ,MOD,140,4.51 (0.04),,,,,,,
MTB,MP0087,L-Glutamic acid ,SIRD,80,4.63 (0.05),,,,,,,
MTB,MP0088,L-Glutamine ,SIDD,242,9.54 (0.02),0.0057012940077911,0.0007918674065739,0.425583081827495,0.0086144029585931,0.066562972281427,0.363213225980096,0.213801617468708
MTB,MP0088,L-Glutamine ,MARD,268,9.55 (0.02),,,,,,,
MTB,MP0088,L-Glutamine ,MOD,140,9.44 (0.03),,,,,,,
MTB,MP0088,L-Glutamine ,SIRD,80,9.49 (0.03),,,,,,,
MTB,MP0089,L-Histidine ,SIDD,242,6.16 (0.02),0.850843218774698,1.0,1.0,0.978192941573982,1.0,0.97498408472766,0.822352320585602
MTB,MP0089,L-Histidine ,MARD,268,6.16 (0.02),,,,,,,
MTB,MP0089,L-Histidine ,MOD,140,6.13 (0.03),,,,,,,
MTB,MP0089,L-Histidine ,SIRD,80,6.16 (0.03),,,,,,,
MTB,MP0090,L-Homocitrulline,SIDD,242,-2.36 (0.06),0.0585738637865565,0.0381972924085972,0.253485247953563,0.203967381095338,0.491664871189866,0.0237879729280864,0.185728603454688
MTB,MP0090,L-Homocitrulline,MARD,268,-2.23 (0.04),,,,,,,
